"","LSOA11CD","BodyType","Keepership","LicenceStatus","2024 Q4"
"547","95OO02W1","Cars","Total","Licensed","1491"
"548","95OO03W1","Cars","Total","Licensed","1858"
"549","95OO04W1","Cars","Total","Licensed","1761"
"550","95OO05W1","Cars","Total","Licensed","1099"
"551","95OO06W1","Cars","Total","Licensed","1689"
"552","95OO07W1","Cars","Total","Licensed","1745"
"553","95OO08W1","Cars","Total","Licensed","1954"
"554","95OO09W1","Cars","Total","Licensed","1320"
"555","95OO10W1","Cars","Total","Licensed","1935"
"556","95OO11W1","Cars","Total","Licensed","1433"
"557","95OO12W1","Cars","Total","Licensed","1765"
"558","95OO13W1","Cars","Total","Licensed","1658"
"559","95OO14W1","Cars","Total","Licensed","1721"
"560","95OO15W1","Cars","Total","Licensed","1104"
"561","95OO16W1","Cars","Total","Licensed","1235"
"562","95OO17W1","Cars","Total","Licensed","2067"
"563","95OO18W1","Cars","Total","Licensed","1688"
"564","95OO19W1","Cars","Total","Licensed","2154"
"565","95OO20W1","Cars","Total","Licensed","1362"
"566","95OO21W1","Cars","Total","Licensed","1133"
"567","95OO22W1","Cars","Total","Licensed","1983"
"568","95PP01W1","Cars","Total","Licensed","1735"
"569","95PP02W1","Cars","Total","Licensed","1731"
"570","95PP03W1","Cars","Total","Licensed","1759"
"571","95PP04W1","Cars","Total","Licensed","2123"
"572","95PP05W1","Cars","Total","Licensed","1543"
"573","95PP06S1","Cars","Total","Licensed","978"
"574","95PP06S2","Cars","Total","Licensed","1155"
"575","95PP07W1","Cars","Total","Licensed","1808"
"576","95PP08W1","Cars","Total","Licensed","1770"
"577","95PP09W1","Cars","Total","Licensed","682"
"578","95PP10W1","Cars","Total","Licensed","1609"
"579","95PP11W1","Cars","Total","Licensed","1402"
"580","95PP12W1","Cars","Total","Licensed","1853"
"581","95PP13W1","Cars","Total","Licensed","1384"
"582","95PP14S1","Cars","Total","Licensed","991"
"583","95PP14S2","Cars","Total","Licensed","1250"
"584","95PP15W1","Cars","Total","Licensed","2012"
"585","95PP16W1","Cars","Total","Licensed","1392"
"586","95PP17W1","Cars","Total","Licensed","1346"
"587","95PP18W1","Cars","Total","Licensed","2027"
"588","95PP19W1","Cars","Total","Licensed","1510"
"589","95PP20W1","Cars","Total","Licensed","1571"
"590","95PP21W1","Cars","Total","Licensed","1418"
"591","95PP22W1","Cars","Total","Licensed","1594"
"592","95PP23W1","Cars","Total","Licensed","1800"
"593","95QQ01W1","Cars","Total","Licensed","573"
"594","95QQ02W1","Cars","Total","Licensed","1748"
"595","95QQ03W1","Cars","Total","Licensed","422"
"596","95QQ04W1","Cars","Total","Licensed","710"
"597","95QQ05W1","Cars","Total","Licensed","1820"
"598","95QQ06W1","Cars","Total","Licensed","1139"
"599","95QQ07W1","Cars","Total","Licensed","759"
"600","95QQ08W1","Cars","Total","Licensed","626"
"601","95QQ09W1","Cars","Total","Licensed","938"
"602","95QQ10W1","Cars","Total","Licensed","1195"
"603","95QQ11W1","Cars","Total","Licensed","1364"
"604","95QQ12W1","Cars","Total","Licensed","846"
"605","95QQ13W1","Cars","Total","Licensed","1677"
"606","95QQ14S1","Cars","Total","Licensed","2755"
"607","95QQ14S2","Cars","Total","Licensed","1323"
"608","95QQ15W1","Cars","Total","Licensed","664"
"609","95RR01S1","Cars","Total","Licensed","1629"
"610","95RR01S2","Cars","Total","Licensed","1201"
"611","95RR02W1","Cars","Total","Licensed","918"
"612","95RR03W1","Cars","Total","Licensed","592"
"613","95RR04W1","Cars","Total","Licensed","982"
"614","95RR05S1","Cars","Total","Licensed","799"
"615","95RR05S2","Cars","Total","Licensed","524"
"616","95RR06W1","Cars","Total","Licensed","1300"
"617","95RR07W1","Cars","Total","Licensed","1494"
"618","95RR08W1","Cars","Total","Licensed","1343"
"619","95RR09S1","Cars","Total","Licensed","1358"
"620","95RR09S2","Cars","Total","Licensed","1029"
"621","95RR10W1","Cars","Total","Licensed","463"
"622","95RR11W1","Cars","Total","Licensed","1073"
"623","95RR12W1","Cars","Total","Licensed","730"
"624","95RR13W1","Cars","Total","Licensed","639"
"625","95RR14W1","Cars","Total","Licensed","1333"
"626","95RR15W1","Cars","Total","Licensed","1419"
"627","95SS01S1","Cars","Total","Licensed","1558"
"628","95SS01S2","Cars","Total","Licensed","1950"
"629","95SS02S1","Cars","Total","Licensed","1180"
"630","95SS02S2","Cars","Total","Licensed","1512"
"631","95SS03S1","Cars","Total","Licensed","1228"
"632","95SS03S2","Cars","Total","Licensed","1504"
"633","95SS04S1","Cars","Total","Licensed","1229"
"634","95SS04S2","Cars","Total","Licensed","1306"
"635","95SS04S3","Cars","Total","Licensed","3335"
"636","95SS05S1","Cars","Total","Licensed","850"
"637","95SS05S2","Cars","Total","Licensed","1357"
"638","95SS06S1","Cars","Total","Licensed","687"
"639","95SS06S2","Cars","Total","Licensed","735"
"640","95SS06S3","Cars","Total","Licensed","577"
"641","95SS07S1","Cars","Total","Licensed","2086"
"642","95SS07S2","Cars","Total","Licensed","806"
"643","95SS07S3","Cars","Total","Licensed","4171"
"644","95SS08S1","Cars","Total","Licensed","1246"
"645","95SS08S2","Cars","Total","Licensed","1938"
"646","95SS09S1","Cars","Total","Licensed","1167"
"647","95SS09S2","Cars","Total","Licensed","1214"
"648","95SS10S1","Cars","Total","Licensed","951"
"649","95SS10S2","Cars","Total","Licensed","1165"
"650","95SS11S1","Cars","Total","Licensed","2152"
"651","95SS11S2","Cars","Total","Licensed","1932"
"652","95SS12W1","Cars","Total","Licensed","1700"
"653","95SS13S1","Cars","Total","Licensed","975"
"654","95SS13S2","Cars","Total","Licensed","531"
"655","95SS14S1","Cars","Total","Licensed","542"
"656","95SS14S2","Cars","Total","Licensed","1150"
"657","95SS15S1","Cars","Total","Licensed","1230"
"658","95SS15S2","Cars","Total","Licensed","1547"
"659","95SS16S1","Cars","Total","Licensed","721"
"660","95SS16S2","Cars","Total","Licensed","620"
"661","95SS17S1","Cars","Total","Licensed","1928"
"662","95SS17S2","Cars","Total","Licensed","687"
"663","95SS18S1","Cars","Total","Licensed","571"
"664","95SS18S2","Cars","Total","Licensed","645"
"665","95SS19S1","Cars","Total","Licensed","718"
"666","95SS19S2","Cars","Total","Licensed","658"
"667","95SS20W1","Cars","Total","Licensed","1479"
"668","95SS21S1","Cars","Total","Licensed","1966"
"669","95SS21S2","Cars","Total","Licensed","1716"
"670","95SS22S1","Cars","Total","Licensed","726"
"671","95SS22S2","Cars","Total","Licensed","1629"
"672","95SS23S1","Cars","Total","Licensed","1475"
"673","95SS23S2","Cars","Total","Licensed","1049"
"674","95SS24S1","Cars","Total","Licensed","1971"
"675","95SS24S2","Cars","Total","Licensed","1383"
"676","95SS25W1","Cars","Total","Licensed","1058"
"677","95SS26S1","Cars","Total","Licensed","677"
"678","95SS26S2","Cars","Total","Licensed","824"
"679","95SS27W1","Cars","Total","Licensed","1185"
"680","95SS28W1","Cars","Total","Licensed","973"
"681","95SS29S1","Cars","Total","Licensed","475"
"682","95SS29S2","Cars","Total","Licensed","485"
"683","95SS30S1","Cars","Total","Licensed","488"
"684","95SS30S2","Cars","Total","Licensed","1263"
"685","95TT01W1","Cars","Total","Licensed","1966"
"686","95TT02W1","Cars","Total","Licensed","1570"
"687","95TT03S1","Cars","Total","Licensed","899"
"688","95TT03S2","Cars","Total","Licensed","1036"
"689","95TT04W1","Cars","Total","Licensed","1845"
"690","95TT05S1","Cars","Total","Licensed","1055"
"691","95TT05S2","Cars","Total","Licensed","578"
"692","95TT06W1","Cars","Total","Licensed","1675"
"693","95TT07W1","Cars","Total","Licensed","1872"
"694","95TT08W1","Cars","Total","Licensed","1880"
"695","95TT09S1","Cars","Total","Licensed","991"
"696","95TT09S2","Cars","Total","Licensed","853"
"697","95TT10W1","Cars","Total","Licensed","1315"
"698","95TT11S1","Cars","Total","Licensed","1026"
"699","95TT11S2","Cars","Total","Licensed","1021"
"700","95TT12W1","Cars","Total","Licensed","1641"
"701","95TT13S1","Cars","Total","Licensed","793"
"702","95TT13S2","Cars","Total","Licensed","642"
"703","95TT14W1","Cars","Total","Licensed","1367"
"704","95TT15W1","Cars","Total","Licensed","1549"
"705","95TT16W1","Cars","Total","Licensed","1599"
"706","95UU06W1","Cars","Total","Licensed","794"
"707","95UU09W1","Cars","Total","Licensed","961"
"708","95UU14W1","Cars","Total","Licensed","1030"
"709","95UU99C1","Cars","Total","Licensed","1179"
"710","95UU99C2","Cars","Total","Licensed","895"
"711","95UU99C3","Cars","Total","Licensed","988"
"712","95UU99C4","Cars","Total","Licensed","1159"
"713","95UU99C5","Cars","Total","Licensed","1330"
"714","95UU99C6","Cars","Total","Licensed","1261"
"715","95VV01S1","Cars","Total","Licensed","1029"
"716","95VV01S2","Cars","Total","Licensed","945"
"717","95VV02W1","Cars","Total","Licensed","860"
"718","95VV03W1","Cars","Total","Licensed","1529"
"719","95VV04W1","Cars","Total","Licensed","2070"
"720","95VV05S1","Cars","Total","Licensed","1275"
"721","95VV05S2","Cars","Total","Licensed","1623"
"722","95VV06W1","Cars","Total","Licensed","2236"
"723","95VV07S1","Cars","Total","Licensed","945"
"724","95VV07S2","Cars","Total","Licensed","1433"
"725","95VV08W1","Cars","Total","Licensed","2227"
"726","95VV09W1","Cars","Total","Licensed","1629"
"727","95VV10S1","Cars","Total","Licensed","569"
"728","95VV10S2","Cars","Total","Licensed","825"
"729","95VV11S1","Cars","Total","Licensed","1325"
"730","95VV11S2","Cars","Total","Licensed","1613"
"731","95VV12S1","Cars","Total","Licensed","898"
"732","95VV12S2","Cars","Total","Licensed","883"
"733","95VV13S1","Cars","Total","Licensed","1401"
"734","95VV13S2","Cars","Total","Licensed","1040"
"735","95VV14S1","Cars","Total","Licensed","1067"
"736","95VV14S2","Cars","Total","Licensed","825"
"737","95VV15S1","Cars","Total","Licensed","495"
"738","95VV15S2","Cars","Total","Licensed","890"
"739","95VV16W1","Cars","Total","Licensed","1999"
"740","95VV17S1","Cars","Total","Licensed","1428"
"741","95VV17S2","Cars","Total","Licensed","1468"
"742","95VV18S1","Cars","Total","Licensed","1041"
"743","95VV18S2","Cars","Total","Licensed","868"
"744","95VV19S1","Cars","Total","Licensed","688"
"745","95VV19S2","Cars","Total","Licensed","835"
"746","95VV20W1","Cars","Total","Licensed","1963"
"747","95VV21S1","Cars","Total","Licensed","1559"
"748","95VV21S2","Cars","Total","Licensed","1138"
"749","95VV22W1","Cars","Total","Licensed","1777"
"750","95VV23W1","Cars","Total","Licensed","1552"
"751","95VV24S1","Cars","Total","Licensed","948"
"752","95VV24S2","Cars","Total","Licensed","642"
"753","95VV25S1","Cars","Total","Licensed","1188"
"754","95VV25S2","Cars","Total","Licensed","1362"
"755","95VV26W1","Cars","Total","Licensed","2331"
"756","95VV27W1","Cars","Total","Licensed","1067"
"757","95VV28S1","Cars","Total","Licensed","1035"
"758","95VV28S2","Cars","Total","Licensed","607"
"759","95VV29W1","Cars","Total","Licensed","2416"
"760","95VV30S1","Cars","Total","Licensed","887"
"761","95VV30S2","Cars","Total","Licensed","700"
"762","95WW01S1","Cars","Total","Licensed","840"
"763","95WW01S2","Cars","Total","Licensed","627"
"764","95WW02S1","Cars","Total","Licensed","971"
"765","95WW02S2","Cars","Total","Licensed","1518"
"766","95WW03S1","Cars","Total","Licensed","792"
"767","95WW03S2","Cars","Total","Licensed","1169"
"768","95WW04S1","Cars","Total","Licensed","769"
"769","95WW04S2","Cars","Total","Licensed","699"
"770","95WW05S1","Cars","Total","Licensed","823"
"771","95WW05S2","Cars","Total","Licensed","608"
"772","95WW06S1","Cars","Total","Licensed","1247"
"773","95WW06S2","Cars","Total","Licensed","1140"
"774","95WW07S1","Cars","Total","Licensed","1534"
"775","95WW07S2","Cars","Total","Licensed","1666"
"776","95WW08S1","Cars","Total","Licensed","552"
"777","95WW08S2","Cars","Total","Licensed","686"
"778","95WW09S1","Cars","Total","Licensed","601"
"779","95WW09S2","Cars","Total","Licensed","722"
"780","95WW10S1","Cars","Total","Licensed","892"
"781","95WW10S2","Cars","Total","Licensed","593"
"782","95WW11S1","Cars","Total","Licensed","1051"
"783","95WW11S2","Cars","Total","Licensed","727"
"784","95WW12W1","Cars","Total","Licensed","960"
"785","95WW13S1","Cars","Total","Licensed","1182"
"786","95WW13S2","Cars","Total","Licensed","1226"
"787","95WW14W1","Cars","Total","Licensed","843"
"788","95WW15S1","Cars","Total","Licensed","896"
"789","95WW15S2","Cars","Total","Licensed","798"
"790","95WW16S1","Cars","Total","Licensed","810"
"791","95WW16S2","Cars","Total","Licensed","639"
"792","95WW17W1","Cars","Total","Licensed","1110"
"793","95WW18W1","Cars","Total","Licensed","1217"
"794","95WW19S1","Cars","Total","Licensed","1001"
"795","95WW19S2","Cars","Total","Licensed","1364"
"796","95WW19S3","Cars","Total","Licensed","1463"
"797","95WW20S1","Cars","Total","Licensed","1383"
"798","95WW20S2","Cars","Total","Licensed","5887"
"799","95WW20S3","Cars","Total","Licensed","1248"
"800","95WW21S1","Cars","Total","Licensed","599"
"801","95WW21S2","Cars","Total","Licensed","1006"
"802","95WW22S1","Cars","Total","Licensed","692"
"803","95WW22S2","Cars","Total","Licensed","801"
"804","95WW23S1","Cars","Total","Licensed","1122"
"805","95WW23S2","Cars","Total","Licensed","1366"
"806","95WW24S1","Cars","Total","Licensed","769"
"807","95WW24S2","Cars","Total","Licensed","804"
"808","95WW25W1","Cars","Total","Licensed","928"
"809","95XX01S1","Cars","Total","Licensed","1149"
"810","95XX01S2","Cars","Total","Licensed","1183"
"811","95XX01S3","Cars","Total","Licensed","907"
"812","95XX02W1","Cars","Total","Licensed","1603"
"813","95XX03S1","Cars","Total","Licensed","781"
"814","95XX03S2","Cars","Total","Licensed","867"
"815","95XX04S1","Cars","Total","Licensed","1077"
"816","95XX04S2","Cars","Total","Licensed","1121"
"817","95XX05W1","Cars","Total","Licensed","1463"
"818","95XX06S1","Cars","Total","Licensed","993"
"819","95XX06S2","Cars","Total","Licensed","1147"
"820","95XX07S1","Cars","Total","Licensed","830"
"821","95XX07S2","Cars","Total","Licensed","769"
"822","95XX08S1","Cars","Total","Licensed","683"
"823","95XX08S2","Cars","Total","Licensed","683"
"824","95XX09S1","Cars","Total","Licensed","754"
"825","95XX09S2","Cars","Total","Licensed","873"
"826","95XX10S1","Cars","Total","Licensed","844"
"827","95XX10S2","Cars","Total","Licensed","1747"
"828","95XX10S3","Cars","Total","Licensed","577"
"829","95XX11S1","Cars","Total","Licensed","1405"
"830","95XX11S2","Cars","Total","Licensed","2004"
"831","95XX11S3","Cars","Total","Licensed","780"
"832","95XX12W1","Cars","Total","Licensed","1803"
"833","95XX13W1","Cars","Total","Licensed","2088"
"834","95XX14W1","Cars","Total","Licensed","1755"
"835","95XX15W1","Cars","Total","Licensed","1193"
"836","95XX16W1","Cars","Total","Licensed","2053"
"837","95XX17S1","Cars","Total","Licensed","637"
"838","95XX17S2","Cars","Total","Licensed","805"
"839","95XX18W1","Cars","Total","Licensed","1440"
"840","95XX19W1","Cars","Total","Licensed","1628"
"841","95XX20S1","Cars","Total","Licensed","994"
"842","95XX20S2","Cars","Total","Licensed","306"
"843","95XX21W1","Cars","Total","Licensed","1767"
"844","95XX22W1","Cars","Total","Licensed","1145"
"845","95XX23W1","Cars","Total","Licensed","1537"
"846","95XX24S1","Cars","Total","Licensed","786"
"847","95XX24S2","Cars","Total","Licensed","911"
"848","95XX25W1","Cars","Total","Licensed","981"
"849","95YY01W1","Cars","Total","Licensed","1645"
"850","95YY02W1","Cars","Total","Licensed","1322"
"851","95YY03W1","Cars","Total","Licensed","1959"
"852","95YY04W1","Cars","Total","Licensed","1738"
"853","95YY05W1","Cars","Total","Licensed","849"
"854","95YY06W1","Cars","Total","Licensed","1311"
"855","95YY07W1","Cars","Total","Licensed","1832"
"856","95YY08W1","Cars","Total","Licensed","1395"
"857","95YY09W1","Cars","Total","Licensed","1429"
"858","95YY10W1","Cars","Total","Licensed","1513"
"859","95YY11W1","Cars","Total","Licensed","1207"
"860","95YY12W1","Cars","Total","Licensed","1704"
"861","95YY13S1","Cars","Total","Licensed","779"
"862","95YY13S2","Cars","Total","Licensed","653"
"863","95YY14S1","Cars","Total","Licensed","867"
"864","95YY14S2","Cars","Total","Licensed","899"
"865","95YY15S1","Cars","Total","Licensed","220"
"866","95YY15S2","Cars","Total","Licensed","706"
"867","95YY16W1","Cars","Total","Licensed","1646"
"868","95YY17W1","Cars","Total","Licensed","1409"
"869","95YY18W1","Cars","Total","Licensed","1414"
"870","95YY19W1","Cars","Total","Licensed","799"
"871","95YY20W1","Cars","Total","Licensed","1561"
"872","95YY21W1","Cars","Total","Licensed","1384"
"873","95ZZ01W1","Cars","Total","Licensed","1720"
"874","95ZZ02W1","Cars","Total","Licensed","829"
"875","95ZZ03W1","Cars","Total","Licensed","1170"
"876","95ZZ04W1","Cars","Total","Licensed","1565"
"877","95ZZ05W1","Cars","Total","Licensed","1374"
"878","95ZZ06W1","Cars","Total","Licensed","681"
"879","95ZZ07W1","Cars","Total","Licensed","1754"
"880","95ZZ08W1","Cars","Total","Licensed","1633"
"881","95ZZ09W1","Cars","Total","Licensed","1146"
"882","95ZZ10W1","Cars","Total","Licensed","1998"
"883","95ZZ11W1","Cars","Total","Licensed","1365"
"884","95ZZ12W1","Cars","Total","Licensed","1185"
"885","95ZZ13W1","Cars","Total","Licensed","1687"
"886","95ZZ14S1","Cars","Total","Licensed","912"
"887","95ZZ14S2","Cars","Total","Licensed","766"
"888","95ZZ15W1","Cars","Total","Licensed","1457"
"889","95ZZ16S1","Cars","Total","Licensed","1026"
"890","95ZZ16S2","Cars","Total","Licensed","665"
"891","E01000001","Cars","Total","Licensed","299"
"892","E01000002","Cars","Total","Licensed","292"
"893","E01000003","Cars","Total","Licensed","168"
"894","E01000005","Cars","Total","Licensed","140"
"895","E01000006","Cars","Total","Licensed","495"
"896","E01000007","Cars","Total","Licensed","479"
"897","E01000008","Cars","Total","Licensed","553"
"898","E01000009","Cars","Total","Licensed","473"
"899","E01000010","Cars","Total","Licensed","543"
"900","E01000011","Cars","Total","Licensed","380"
"901","E01000012","Cars","Total","Licensed","456"
"902","E01000013","Cars","Total","Licensed","507"
"903","E01000014","Cars","Total","Licensed","511"
"904","E01000015","Cars","Total","Licensed","655"
"905","E01000016","Cars","Total","Licensed","594"
"906","E01000017","Cars","Total","Licensed","504"
"907","E01000018","Cars","Total","Licensed","594"
"908","E01000019","Cars","Total","Licensed","513"
"909","E01000020","Cars","Total","Licensed","571"
